,nom_du_site_de_comptage,comptage_horaire,date_et_heure_de_comptage,orientation_compteur,latitude,longitude,arrondissement,jour_ferie,vacances_scolaires,temperature_2m_c,weather_code_wmo_code,rain_mm,snowfall_cm,elevation,weather_code_wmo_code_category
1669,Totem 73 boulevard de Sébastopol,318,2024-05-09 16:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,1,Pont de l'Ascension,20.8,2,0.0,0.0,48.0,cloud_variation
1670,Totem 73 boulevard de Sébastopol,346,2024-05-09 17:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,1,Pont de l'Ascension,20.8,3,0.0,0.0,48.0,cloud_variation
1671,Totem 73 boulevard de Sébastopol,255,2024-05-09 18:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,1,Pont de l'Ascension,20.1,2,0.0,0.0,48.0,cloud_variation
1672,Totem 73 boulevard de Sébastopol,183,2024-05-09 19:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,1,Pont de l'Ascension,18.8,0,0.0,0.0,48.0,cloud_variation
1673,Totem 73 boulevard de Sébastopol,169,2024-05-09 20:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,1,Pont de l'Ascension,17.1,1,0.0,0.0,48.0,cloud_variation
1674,Totem 73 boulevard de Sébastopol,152,2024-05-09 21:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,1,Pont de l'Ascension,15.8,1,0.0,0.0,48.0,cloud_variation
1675,Totem 73 boulevard de Sébastopol,102,2024-05-09 22:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,Pont de l'Ascension,14.8,1,0.0,0.0,48.0,cloud_variation
1676,Totem 73 boulevard de Sébastopol,67,2024-05-09 23:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,Pont de l'Ascension,14.2,1,0.0,0.0,48.0,cloud_variation
1677,Totem 73 boulevard de Sébastopol,38,2024-05-10 00:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,Pont de l'Ascension,13.6,1,0.0,0.0,48.0,cloud_variation
1678,Totem 73 boulevard de Sébastopol,21,2024-05-10 01:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,Pont de l'Ascension,13.0,2,0.0,0.0,48.0,cloud_variation
1679,Totem 73 boulevard de Sébastopol,20,2024-05-10 02:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,Pont de l'Ascension,12.3,3,0.0,0.0,48.0,cloud_variation
1680,Totem 73 boulevard de Sébastopol,28,2024-05-10 03:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,Pont de l'Ascension,11.8,3,0.0,0.0,48.0,cloud_variation
1681,Totem 73 boulevard de Sébastopol,53,2024-05-10 04:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,Pont de l'Ascension,11.5,1,0.0,0.0,48.0,cloud_variation
1682,Totem 73 boulevard de Sébastopol,92,2024-05-10 05:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,Pont de l'Ascension,11.3,2,0.0,0.0,48.0,cloud_variation
1683,Totem 73 boulevard de Sébastopol,195,2024-05-10 06:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,Pont de l'Ascension,12.3,1,0.0,0.0,48.0,cloud_variation
1684,Totem 73 boulevard de Sébastopol,267,2024-05-10 07:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,Pont de l'Ascension,14.1,0,0.0,0.0,48.0,cloud_variation
1685,Totem 73 boulevard de Sébastopol,273,2024-05-10 08:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,Pont de l'Ascension,16.3,0,0.0,0.0,48.0,cloud_variation
1686,Totem 73 boulevard de Sébastopol,282,2024-05-10 09:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,Pont de l'Ascension,19.9,0,0.0,0.0,48.0,cloud_variation
1687,Totem 73 boulevard de Sébastopol,293,2024-05-10 10:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,Pont de l'Ascension,21.9,0,0.0,0.0,48.0,cloud_variation
1688,Totem 73 boulevard de Sébastopol,284,2024-05-10 11:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,Pont de l'Ascension,23.1,3,0.0,0.0,48.0,cloud_variation
1689,Totem 73 boulevard de Sébastopol,263,2024-05-10 12:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,Pont de l'Ascension,23.7,2,0.0,0.0,48.0,cloud_variation
1690,Totem 73 boulevard de Sébastopol,333,2024-05-10 13:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,Pont de l'Ascension,24.1,1,0.0,0.0,48.0,cloud_variation
1691,Totem 73 boulevard de Sébastopol,355,2024-05-10 14:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,Pont de l'Ascension,24.3,3,0.0,0.0,48.0,cloud_variation
1692,Totem 73 boulevard de Sébastopol,357,2024-05-10 15:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,Pont de l'Ascension,24.1,3,0.0,0.0,48.0,cloud_variation
1693,Totem 73 boulevard de Sébastopol,421,2024-05-10 16:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,Pont de l'Ascension,24.0,2,0.0,0.0,48.0,cloud_variation
1694,Totem 73 boulevard de Sébastopol,371,2024-05-10 17:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,Pont de l'Ascension,23.5,3,0.0,0.0,48.0,cloud_variation
1695,Totem 73 boulevard de Sébastopol,329,2024-05-10 18:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,Pont de l'Ascension,22.8,3,0.0,0.0,48.0,cloud_variation
1696,Totem 73 boulevard de Sébastopol,245,2024-05-10 19:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,Pont de l'Ascension,21.5,3,0.0,0.0,48.0,cloud_variation
1697,Totem 73 boulevard de Sébastopol,194,2024-05-10 20:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,Pont de l'Ascension,20.0,3,0.0,0.0,48.0,cloud_variation
1698,Totem 73 boulevard de Sébastopol,175,2024-05-10 21:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,Pont de l'Ascension,18.5,0,0.0,0.0,48.0,cloud_variation
1699,Totem 73 boulevard de Sébastopol,139,2024-05-10 22:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,Pont de l'Ascension,17.0,1,0.0,0.0,48.0,cloud_variation
1700,Totem 73 boulevard de Sébastopol,88,2024-05-10 23:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,Pont de l'Ascension,16.4,1,0.0,0.0,48.0,cloud_variation
1701,Totem 73 boulevard de Sébastopol,77,2024-05-11 00:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,Pont de l'Ascension,15.7,1,0.0,0.0,48.0,cloud_variation
1702,Totem 73 boulevard de Sébastopol,36,2024-05-11 01:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,Pont de l'Ascension,14.9,3,0.0,0.0,48.0,cloud_variation
1703,Totem 73 boulevard de Sébastopol,22,2024-05-11 02:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,Pont de l'Ascension,14.2,3,0.0,0.0,48.0,cloud_variation
1704,Totem 73 boulevard de Sébastopol,25,2024-05-11 03:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,Pont de l'Ascension,13.4,3,0.0,0.0,48.0,cloud_variation
1705,Totem 73 boulevard de Sébastopol,33,2024-05-11 04:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,Pont de l'Ascension,12.9,1,0.0,0.0,48.0,cloud_variation
1706,Totem 73 boulevard de Sébastopol,56,2024-05-11 05:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,Pont de l'Ascension,12.6,0,0.0,0.0,48.0,cloud_variation
1707,Totem 73 boulevard de Sébastopol,122,2024-05-11 06:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,Pont de l'Ascension,13.9,1,0.0,0.0,48.0,cloud_variation
1708,Totem 73 boulevard de Sébastopol,225,2024-05-11 07:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,Pont de l'Ascension,15.6,0,0.0,0.0,48.0,cloud_variation
1709,Totem 73 boulevard de Sébastopol,284,2024-05-11 08:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,Pont de l'Ascension,17.9,0,0.0,0.0,48.0,cloud_variation
1710,Totem 73 boulevard de Sébastopol,296,2024-05-11 09:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,Pont de l'Ascension,21.0,2,0.0,0.0,48.0,cloud_variation
1711,Totem 73 boulevard de Sébastopol,268,2024-05-11 10:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,Pont de l'Ascension,22.8,1,0.0,0.0,48.0,cloud_variation
1712,Totem 73 boulevard de Sébastopol,331,2024-05-11 11:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,Pont de l'Ascension,24.4,0,0.0,0.0,48.0,cloud_variation
1713,Totem 73 boulevard de Sébastopol,346,2024-05-11 12:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,Pont de l'Ascension,25.2,1,0.0,0.0,48.0,cloud_variation
1714,Totem 73 boulevard de Sébastopol,401,2024-05-11 13:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,Pont de l'Ascension,25.8,2,0.0,0.0,48.0,cloud_variation
1715,Totem 73 boulevard de Sébastopol,383,2024-05-11 14:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,Pont de l'Ascension,26.3,2,0.0,0.0,48.0,cloud_variation
1716,Totem 73 boulevard de Sébastopol,396,2024-05-11 15:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,Pont de l'Ascension,26.7,2,0.0,0.0,48.0,cloud_variation
1717,Totem 73 boulevard de Sébastopol,313,2024-05-11 16:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,Pont de l'Ascension,26.5,3,0.0,0.0,48.0,cloud_variation
1718,Totem 73 boulevard de Sébastopol,371,2024-05-11 17:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,Pont de l'Ascension,25.7,3,0.0,0.0,48.0,cloud_variation
1719,Totem 73 boulevard de Sébastopol,283,2024-05-11 18:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,Pont de l'Ascension,25.0,3,0.0,0.0,48.0,cloud_variation
1720,Totem 73 boulevard de Sébastopol,253,2024-05-11 19:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,Pont de l'Ascension,23.8,3,0.0,0.0,48.0,cloud_variation
1721,Totem 73 boulevard de Sébastopol,213,2024-05-11 20:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,Pont de l'Ascension,22.3,3,0.0,0.0,48.0,cloud_variation
1722,Totem 73 boulevard de Sébastopol,187,2024-05-11 21:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,Pont de l'Ascension,20.7,3,0.0,0.0,48.0,cloud_variation
1723,Totem 73 boulevard de Sébastopol,144,2024-05-11 22:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,Pont de l'Ascension,19.8,1,0.0,0.0,48.0,cloud_variation
1724,Totem 73 boulevard de Sébastopol,102,2024-05-11 23:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,Pont de l'Ascension,18.6,1,0.0,0.0,48.0,cloud_variation
1725,Totem 73 boulevard de Sébastopol,78,2024-05-12 00:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,Pont de l'Ascension,17.8,3,0.0,0.0,48.0,cloud_variation
1726,Totem 73 boulevard de Sébastopol,34,2024-05-12 01:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,Pont de l'Ascension,16.9,3,0.0,0.0,48.0,cloud_variation
1727,Totem 73 boulevard de Sébastopol,42,2024-05-12 02:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,Pont de l'Ascension,16.3,3,0.0,0.0,48.0,cloud_variation
1728,Totem 73 boulevard de Sébastopol,41,2024-05-12 03:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,Pont de l'Ascension,14.9,2,0.0,0.0,48.0,cloud_variation
1729,Totem 73 boulevard de Sébastopol,30,2024-05-12 04:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,Pont de l'Ascension,14.3,2,0.0,0.0,48.0,cloud_variation
1730,Totem 73 boulevard de Sébastopol,47,2024-05-12 05:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,Pont de l'Ascension,14.0,2,0.0,0.0,48.0,cloud_variation
1731,Totem 73 boulevard de Sébastopol,90,2024-05-12 06:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,Pont de l'Ascension,15.0,2,0.0,0.0,48.0,cloud_variation
1732,Totem 73 boulevard de Sébastopol,132,2024-05-12 07:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,Pont de l'Ascension,17.2,2,0.0,0.0,48.0,cloud_variation
1733,Totem 73 boulevard de Sébastopol,208,2024-05-12 08:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,Pont de l'Ascension,18.8,3,0.0,0.0,48.0,cloud_variation
1734,Totem 73 boulevard de Sébastopol,229,2024-05-12 09:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,Pont de l'Ascension,22.5,3,0.0,0.0,48.0,cloud_variation
1735,Totem 73 boulevard de Sébastopol,273,2024-05-12 10:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,Pont de l'Ascension,24.7,2,0.0,0.0,48.0,cloud_variation
1736,Totem 73 boulevard de Sébastopol,244,2024-05-12 11:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,Pont de l'Ascension,24.9,3,0.0,0.0,48.0,cloud_variation
1737,Totem 73 boulevard de Sébastopol,261,2024-05-12 12:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,Pont de l'Ascension,25.1,3,0.0,0.0,48.0,cloud_variation
1738,Totem 73 boulevard de Sébastopol,283,2024-05-12 13:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,Pont de l'Ascension,25.8,1,0.0,0.0,48.0,cloud_variation
