,comptage_horaire,jour_ferie,vacances_scolaires,date_et_heure_de_comptage_utc,date_et_heure_de_comptage_local,date_et_heure_de_comptage_week_end,date_et_heure_de_comptage_sin_hour,date_et_heure_de_comptage_cos_hour,date_et_heure_de_comptage_sin_day_of_week,date_et_heure_de_comptage_cos_day_of_week,date_et_heure_de_comptage_sin_month,date_et_heure_de_comptage_cos_month
1381,242,0,aucune,2024-04-27 16:00:00+00:00,2024-04-27 18:00:00+02:00,1,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998
1382,244,0,aucune,2024-04-27 17:00:00+00:00,2024-04-27 19:00:00+02:00,1,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998
1383,194,0,aucune,2024-04-27 18:00:00+00:00,2024-04-27 20:00:00+02:00,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998
1384,137,0,aucune,2024-04-27 19:00:00+00:00,2024-04-27 21:00:00+02:00,1,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998
1385,78,0,aucune,2024-04-27 20:00:00+00:00,2024-04-27 22:00:00+02:00,1,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998
1386,76,0,aucune,2024-04-27 21:00:00+00:00,2024-04-27 23:00:00+02:00,1,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998
1387,97,0,aucune,2024-04-27 22:00:00+00:00,2024-04-28 00:00:00+02:00,1,0.0,1.0,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998
1388,97,0,aucune,2024-04-27 23:00:00+00:00,2024-04-28 01:00:00+02:00,1,0.25881904510252074,0.9659258262890683,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998
1389,89,0,aucune,2024-04-28 00:00:00+00:00,2024-04-28 02:00:00+02:00,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998
1390,54,0,aucune,2024-04-28 01:00:00+00:00,2024-04-28 03:00:00+02:00,1,0.7071067811865476,0.7071067811865476,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998
1391,37,0,aucune,2024-04-28 02:00:00+00:00,2024-04-28 04:00:00+02:00,1,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998
1392,29,0,aucune,2024-04-28 03:00:00+00:00,2024-04-28 05:00:00+02:00,1,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998
1393,31,0,aucune,2024-04-28 04:00:00+00:00,2024-04-28 06:00:00+02:00,1,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998
1394,60,0,aucune,2024-04-28 05:00:00+00:00,2024-04-28 07:00:00+02:00,1,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998
1395,80,0,aucune,2024-04-28 06:00:00+00:00,2024-04-28 08:00:00+02:00,1,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998
1396,144,0,aucune,2024-04-28 07:00:00+00:00,2024-04-28 09:00:00+02:00,1,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998
1397,181,0,aucune,2024-04-28 08:00:00+00:00,2024-04-28 10:00:00+02:00,1,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998
1398,219,0,aucune,2024-04-28 09:00:00+00:00,2024-04-28 11:00:00+02:00,1,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998
1399,320,0,aucune,2024-04-28 10:00:00+00:00,2024-04-28 12:00:00+02:00,1,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998
1400,295,0,aucune,2024-04-28 11:00:00+00:00,2024-04-28 13:00:00+02:00,1,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998
1401,268,0,aucune,2024-04-28 12:00:00+00:00,2024-04-28 14:00:00+02:00,1,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998
1402,371,0,aucune,2024-04-28 13:00:00+00:00,2024-04-28 15:00:00+02:00,1,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998
1403,366,0,aucune,2024-04-28 14:00:00+00:00,2024-04-28 16:00:00+02:00,1,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998
1404,336,0,aucune,2024-04-28 15:00:00+00:00,2024-04-28 17:00:00+02:00,1,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998
1405,407,0,aucune,2024-04-28 16:00:00+00:00,2024-04-28 18:00:00+02:00,1,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998
1406,320,0,aucune,2024-04-28 17:00:00+00:00,2024-04-28 19:00:00+02:00,1,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998
1407,209,0,aucune,2024-04-28 18:00:00+00:00,2024-04-28 20:00:00+02:00,1,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998
1408,163,0,aucune,2024-04-28 19:00:00+00:00,2024-04-28 21:00:00+02:00,1,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998
1409,163,0,aucune,2024-04-28 20:00:00+00:00,2024-04-28 22:00:00+02:00,1,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998
1410,99,0,aucune,2024-04-28 21:00:00+00:00,2024-04-28 23:00:00+02:00,1,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998
1411,53,0,aucune,2024-04-28 22:00:00+00:00,2024-04-29 00:00:00+02:00,0,0.0,1.0,0.0,1.0,0.8660254037844387,-0.4999999999999998
1412,35,0,aucune,2024-04-28 23:00:00+00:00,2024-04-29 01:00:00+02:00,0,0.25881904510252074,0.9659258262890683,0.0,1.0,0.8660254037844387,-0.4999999999999998
1413,7,0,aucune,2024-04-29 00:00:00+00:00,2024-04-29 02:00:00+02:00,0,0.49999999999999994,0.8660254037844387,0.0,1.0,0.8660254037844387,-0.4999999999999998
1414,4,0,aucune,2024-04-29 01:00:00+00:00,2024-04-29 03:00:00+02:00,0,0.7071067811865476,0.7071067811865476,0.0,1.0,0.8660254037844387,-0.4999999999999998
1415,6,0,aucune,2024-04-29 02:00:00+00:00,2024-04-29 04:00:00+02:00,0,0.8660254037844386,0.5000000000000001,0.0,1.0,0.8660254037844387,-0.4999999999999998
1416,24,0,aucune,2024-04-29 03:00:00+00:00,2024-04-29 05:00:00+02:00,0,0.9659258262890683,0.25881904510252074,0.0,1.0,0.8660254037844387,-0.4999999999999998
1417,61,0,aucune,2024-04-29 04:00:00+00:00,2024-04-29 06:00:00+02:00,0,1.0,6.123233995736766e-17,0.0,1.0,0.8660254037844387,-0.4999999999999998
1418,263,0,aucune,2024-04-29 05:00:00+00:00,2024-04-29 07:00:00+02:00,0,0.9659258262890683,-0.25881904510252063,0.0,1.0,0.8660254037844387,-0.4999999999999998
1419,815,0,aucune,2024-04-29 06:00:00+00:00,2024-04-29 08:00:00+02:00,0,0.8660254037844387,-0.4999999999999998,0.0,1.0,0.8660254037844387,-0.4999999999999998
1420,687,0,aucune,2024-04-29 07:00:00+00:00,2024-04-29 09:00:00+02:00,0,0.7071067811865476,-0.7071067811865475,0.0,1.0,0.8660254037844387,-0.4999999999999998
1421,324,0,aucune,2024-04-29 08:00:00+00:00,2024-04-29 10:00:00+02:00,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,0.8660254037844387,-0.4999999999999998
1422,284,0,aucune,2024-04-29 09:00:00+00:00,2024-04-29 11:00:00+02:00,0,0.258819045102521,-0.9659258262890682,0.0,1.0,0.8660254037844387,-0.4999999999999998
1423,324,0,aucune,2024-04-29 10:00:00+00:00,2024-04-29 12:00:00+02:00,0,1.2246467991473532e-16,-1.0,0.0,1.0,0.8660254037844387,-0.4999999999999998
1424,351,0,aucune,2024-04-29 11:00:00+00:00,2024-04-29 13:00:00+02:00,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0,0.8660254037844387,-0.4999999999999998
1425,305,0,aucune,2024-04-29 12:00:00+00:00,2024-04-29 14:00:00+02:00,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0.8660254037844387,-0.4999999999999998
1426,272,0,aucune,2024-04-29 13:00:00+00:00,2024-04-29 15:00:00+02:00,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0,0.8660254037844387,-0.4999999999999998
1427,301,0,aucune,2024-04-29 14:00:00+00:00,2024-04-29 16:00:00+02:00,0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0.8660254037844387,-0.4999999999999998
1428,421,0,aucune,2024-04-29 15:00:00+00:00,2024-04-29 17:00:00+02:00,0,-0.9659258262890683,-0.25881904510252063,0.0,1.0,0.8660254037844387,-0.4999999999999998
1429,763,0,aucune,2024-04-29 16:00:00+00:00,2024-04-29 18:00:00+02:00,0,-1.0,-1.8369701987210297e-16,0.0,1.0,0.8660254037844387,-0.4999999999999998
1430,679,0,aucune,2024-04-29 17:00:00+00:00,2024-04-29 19:00:00+02:00,0,-0.9659258262890684,0.2588190451025203,0.0,1.0,0.8660254037844387,-0.4999999999999998
1431,388,0,aucune,2024-04-29 18:00:00+00:00,2024-04-29 20:00:00+02:00,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,0.8660254037844387,-0.4999999999999998
1432,187,0,aucune,2024-04-29 19:00:00+00:00,2024-04-29 21:00:00+02:00,0,-0.7071067811865477,0.7071067811865474,0.0,1.0,0.8660254037844387,-0.4999999999999998
1433,214,0,aucune,2024-04-29 20:00:00+00:00,2024-04-29 22:00:00+02:00,0,-0.5000000000000004,0.8660254037844384,0.0,1.0,0.8660254037844387,-0.4999999999999998
1434,141,0,aucune,2024-04-29 21:00:00+00:00,2024-04-29 23:00:00+02:00,0,-0.25881904510252157,0.9659258262890681,0.0,1.0,0.8660254037844387,-0.4999999999999998
1435,57,0,aucune,2024-04-29 22:00:00+00:00,2024-04-30 00:00:00+02:00,0,0.0,1.0,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998
1436,33,0,aucune,2024-04-29 23:00:00+00:00,2024-04-30 01:00:00+02:00,0,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998
1437,18,0,aucune,2024-04-30 00:00:00+00:00,2024-04-30 02:00:00+02:00,0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998
1438,9,0,aucune,2024-04-30 01:00:00+00:00,2024-04-30 03:00:00+02:00,0,0.7071067811865476,0.7071067811865476,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998
1439,10,0,aucune,2024-04-30 02:00:00+00:00,2024-04-30 04:00:00+02:00,0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998
1440,20,0,aucune,2024-04-30 03:00:00+00:00,2024-04-30 05:00:00+02:00,0,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998
1441,72,0,aucune,2024-04-30 04:00:00+00:00,2024-04-30 06:00:00+02:00,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998
1442,215,0,aucune,2024-04-30 05:00:00+00:00,2024-04-30 07:00:00+02:00,0,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998
1443,726,0,aucune,2024-04-30 06:00:00+00:00,2024-04-30 08:00:00+02:00,0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998
1444,666,0,aucune,2024-04-30 07:00:00+00:00,2024-04-30 09:00:00+02:00,0,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998
1445,297,0,aucune,2024-04-30 08:00:00+00:00,2024-04-30 10:00:00+02:00,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998
1446,242,0,aucune,2024-04-30 09:00:00+00:00,2024-04-30 11:00:00+02:00,0,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998
1447,193,0,aucune,2024-04-30 10:00:00+00:00,2024-04-30 12:00:00+02:00,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998
1448,291,0,aucune,2024-04-30 11:00:00+00:00,2024-04-30 13:00:00+02:00,0,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998
1449,282,0,aucune,2024-04-30 12:00:00+00:00,2024-04-30 14:00:00+02:00,0,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998
1450,257,0,aucune,2024-04-30 13:00:00+00:00,2024-04-30 15:00:00+02:00,0,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998
1451,319,0,aucune,2024-04-30 14:00:00+00:00,2024-04-30 16:00:00+02:00,0,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998
1452,440,0,aucune,2024-04-30 15:00:00+00:00,2024-04-30 17:00:00+02:00,0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998
1453,690,0,aucune,2024-04-30 16:00:00+00:00,2024-04-30 18:00:00+02:00,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998
1454,693,0,aucune,2024-04-30 17:00:00+00:00,2024-04-30 19:00:00+02:00,0,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998
1455,438,0,aucune,2024-04-30 18:00:00+00:00,2024-04-30 20:00:00+02:00,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998
1456,230,0,aucune,2024-04-30 19:00:00+00:00,2024-04-30 21:00:00+02:00,0,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998
1457,210,0,aucune,2024-04-30 20:00:00+00:00,2024-04-30 22:00:00+02:00,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998
1458,174,0,aucune,2024-04-30 21:00:00+00:00,2024-04-30 23:00:00+02:00,0,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998
1459,197,1,aucune,2024-04-30 22:00:00+00:00,2024-05-01 00:00:00+02:00,0,0.0,1.0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387
1460,126,1,aucune,2024-04-30 23:00:00+00:00,2024-05-01 01:00:00+02:00,0,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387
1461,107,1,aucune,2024-05-01 00:00:00+00:00,2024-05-01 02:00:00+02:00,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387
1462,36,1,aucune,2024-05-01 01:00:00+00:00,2024-05-01 03:00:00+02:00,0,0.7071067811865476,0.7071067811865476,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387
1463,40,1,aucune,2024-05-01 02:00:00+00:00,2024-05-01 04:00:00+02:00,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387
1464,42,1,aucune,2024-05-01 03:00:00+00:00,2024-05-01 05:00:00+02:00,0,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387
1465,32,1,aucune,2024-05-01 04:00:00+00:00,2024-05-01 06:00:00+02:00,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387
1466,50,1,aucune,2024-05-01 05:00:00+00:00,2024-05-01 07:00:00+02:00,0,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387
1467,101,1,aucune,2024-05-01 06:00:00+00:00,2024-05-01 08:00:00+02:00,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387
1468,155,1,aucune,2024-05-01 07:00:00+00:00,2024-05-01 09:00:00+02:00,0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387
1469,213,1,aucune,2024-05-01 08:00:00+00:00,2024-05-01 10:00:00+02:00,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387
1470,272,1,aucune,2024-05-01 09:00:00+00:00,2024-05-01 11:00:00+02:00,0,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387
1471,331,1,aucune,2024-05-01 10:00:00+00:00,2024-05-01 12:00:00+02:00,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387
1472,254,1,aucune,2024-05-01 11:00:00+00:00,2024-05-01 13:00:00+02:00,0,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387
1473,275,1,aucune,2024-05-01 12:00:00+00:00,2024-05-01 14:00:00+02:00,0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387
1474,386,1,aucune,2024-05-01 13:00:00+00:00,2024-05-01 15:00:00+02:00,0,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387
1475,364,1,aucune,2024-05-01 14:00:00+00:00,2024-05-01 16:00:00+02:00,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387
1476,351,1,aucune,2024-05-01 15:00:00+00:00,2024-05-01 17:00:00+02:00,0,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387
1477,401,1,aucune,2024-05-01 16:00:00+00:00,2024-05-01 18:00:00+02:00,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387
1478,440,1,aucune,2024-05-01 17:00:00+00:00,2024-05-01 19:00:00+02:00,0,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387
1479,328,1,aucune,2024-05-01 18:00:00+00:00,2024-05-01 20:00:00+02:00,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387
1480,121,1,aucune,2024-05-01 19:00:00+00:00,2024-05-01 21:00:00+02:00,0,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387
1481,55,1,aucune,2024-05-01 20:00:00+00:00,2024-05-01 22:00:00+02:00,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387
1482,98,1,aucune,2024-05-01 21:00:00+00:00,2024-05-01 23:00:00+02:00,0,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387
1483,45,0,aucune,2024-05-01 22:00:00+00:00,2024-05-02 00:00:00+02:00,0,0.0,1.0,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387
1484,24,0,aucune,2024-05-01 23:00:00+00:00,2024-05-02 01:00:00+02:00,0,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387
1485,14,0,aucune,2024-05-02 00:00:00+00:00,2024-05-02 02:00:00+02:00,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387
1486,6,0,aucune,2024-05-02 01:00:00+00:00,2024-05-02 03:00:00+02:00,0,0.7071067811865476,0.7071067811865476,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387
1487,12,0,aucune,2024-05-02 02:00:00+00:00,2024-05-02 04:00:00+02:00,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387
1488,20,0,aucune,2024-05-02 03:00:00+00:00,2024-05-02 05:00:00+02:00,0,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387
1489,79,0,aucune,2024-05-02 04:00:00+00:00,2024-05-02 06:00:00+02:00,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387
1490,227,0,aucune,2024-05-02 05:00:00+00:00,2024-05-02 07:00:00+02:00,0,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387
1491,715,0,aucune,2024-05-02 06:00:00+00:00,2024-05-02 08:00:00+02:00,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387
1492,620,0,aucune,2024-05-02 07:00:00+00:00,2024-05-02 09:00:00+02:00,0,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387
1493,305,0,aucune,2024-05-02 08:00:00+00:00,2024-05-02 10:00:00+02:00,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387
